,BLDG/RM,COURSE,CREDIT,CRN,DAY/TIME,FROM / TO,INSTR.,SECT,STATUS,SUBJ
1341,,Cont. Res. - Doctoral,1.00,93250,,01/13/14 - 04/28/14,"Casey, A",15,OPEN,"HOL
"
1342,,Cont. Res. - Doctoral,1.00,93251,,01/13/14 - 04/28/14,"Burley, D",16,OPEN,"HOL
"
1343,,Cont. Res. - Doctoral,1.00,93252,,01/13/14 - 04/28/14,"Schwandt, D",17,OPEN,"HOL
"
1344,,Cont. Res. - Doctoral,1.00,93671,,01/13/14 - 04/28/14,"Scully-Russ, E",18,OPEN,"HOL
"
1345,,Research and Independent Study,3.00,92641,,01/13/14 - 04/28/14,"Cseh, M",10,OPEN,"HOL
"
1346,,Research and Independent Study,3.00,92642,,01/13/14 - 04/28/14,"Khilji, S",11,OPEN,"HOL
"
1347,,Research and Independent Study,3.00,92643,,01/13/14 - 04/28/14,"Chalofsky, N",12,OPEN,"HOL
"
1348,,Research and Independent Study,3.00,92644,,01/13/14 - 04/28/14,"Goldman, E",13,OPEN,"HOL
"
1349,,Research and Independent Study,3.00,92645,,01/13/14 - 04/28/14,"Marquardt, M",14,OPEN,"HOL
"
1350,,Research and Independent Study,3.00,92646,,01/13/14 - 04/28/14,"Casey, A",15,OPEN,"HOL
"
1351,,Research and Independent Study,3.00,92647,,01/13/14 - 04/28/14,"Burley, D",16,OPEN,"HOL
"
1352,,Research and Independent Study,3.00,94192,,01/13/14 - 04/28/14,"Schwandt, D; Farrell, E",17,OPEN,"HOL
"
1353,DUQUES 361,Organizational Change I,3.00,94157,W06:10PM - 08:00PM,01/13/14 - 04/28/14,"Wangemann, M",10,OPEN,"HOL
"
1354,SWW 224,Leadership in Organizations,3.00,92636,T06:10PM - 08:00PM,01/13/14 - 04/28/14,"Pobat, M",10,CLOSED,"HOL
"
1355,DUQUES 360,Issues in Hmn Rsrc Development,3.00,92961,W08:10PM - 10:00PM,01/13/14 - 04/28/14,"Matthews, C",10,OPEN,"HOL
"
1356,PHIL 111,Human Services and Community,3.00,96808,R05:10PM - 07:00PM,01/13/14 - 04/28/14,"Cassella, K",10,OPEN,HMSR
1357,,Supervised Experience-HMSR,3.00,90937,,01/13/14 - 04/28/14,,10,OPEN,HMSR
1358,PHIL 109,Intro to Human Development 2,3.00,90936,R05:10PM - 07:00PM,01/13/14 - 04/28/14,"Roberts, J",10,OPEN,HMSR
1359,ROME 206,Intro to Human Development 2,3.00,96013,M05:10PM - 07:00PM,01/13/14 - 04/28/14,"Roberts, J",11,OPEN,HMSR
1360,ROME 352,Organization/Adminstratn-HMSR,3.00,93225,T05:10PM - 07:00PM,01/13/14 - 04/28/14,"Shrader, E",10,OPEN,HMSR
1361,GELM 402,Issues in Human Services,6.00,94408,T11:10AM - 01:00PM,01/13/14 - 04/28/14,"Morrison, E",10,OPEN,HMSR
1362,,Research and Indep. Study,ARR,97392,,01/13/14 - 04/28/14,,10,OPEN,HMSR
1363,ROME 459,Seminar in HmSr:Current Issues,3.00,90252,W05:10PM - 07:00PM,01/13/14 - 04/28/14,"Konwerski, P",10,OPEN,HMSR
1364,ROME 352,Princples ofEthical Leadership,3.00,93256,W11:10AM - 01:00PM,01/13/14 - 04/28/14,"Whitaker, R",10,OPEN,HMSR
1365,MON 110,(SPED)StudentsW/DisinRealWorld,3.00,96809,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Lehman, E; Taymans, J",80,OPEN,HMSR
1366,MON 110,Students w/Dis in Real World,3.00,94738,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Taymans, J; Lehman, E",80,OPEN,SPED
1367,MPA 302,Non-Profit Management,3.00,94409,R11:10AM - 01:00PM,01/13/14 - 04/28/14,"Kelso, M",81,OPEN,HMSR
1368,MPA 302,Non-Profit Management,3.00,97024,R11:10AM - 01:00PM,01/13/14 - 04/28/14,"Kelso, M",82,OPEN,"SOC
"
1369,,Adv. Topics in Immunology,3.00,91325,,01/13/14 - 04/28/14,"Radoja, S; Khan, I",10,OPEN,IMMU
1370,,Advanced Reading and Research,ARR,91390,,01/13/14 - 04/28/14,"Leitenberg, D",10,OPEN,IMMU
1371,,Dissertation Research,3.00,91391,,01/13/14 - 04/28/14,"Leitenberg, D",10,OPEN,IMMU
1372,DUQUES 351,Introduction to Programming,3.00,92990,M04:00PM - 06:30PM,01/13/14 - 04/28/14,"Lumley, R",10,OPEN,ISTM
1373,DUQUES 351,Structrd Devlpmnt w/Programmng,3.00,92630,T04:00PM - 06:30PM,01/13/14 - 04/28/14,"Connolly, S",10,OPEN,ISTM
1374,DUQUES 351,Expert Database Systems,3.00,92345,W04:00PM - 06:30PM,01/13/14 - 04/28/14,"Granger, M",10,OPEN,ISTM
1375,DUQUES 262,Business Data Communications,3.00,97101,R04:30PM - 07:00PM,01/13/14 - 04/28/14,"Cherian, E",10,OPEN,ISTM
1376,,WritingOnTheEthicsofTechnology,3.00,96596,,01/13/14 - 04/28/14,,10,CANCELLED,ISTM
1377,,"Intl Sci,Tech & Innov",3.00,97086,,01/13/14 - 04/28/14,,10,CANCELLED,ISTM
1378,DUQUES 255,Innovation Ventures,3.00,96597,M07:10PM - 09:40PM,01/13/14 - 04/28/14,"Donnelly, R",80,OPEN,ISTM
1379,DUQUES 255,Technology Entrepreneurship,3.00,96599,M07:10PM - 09:40PM,01/13/14 - 04/28/14,"Donnelly, R",80,OPEN,ISTM
1380,PHIL 109,Emerging Technologies,3.00,97088,W07:10PM - 09:40PM,01/13/14 - 04/28/14,"Carayannis, E",81,OPEN,ISTM
1381,PHIL 109,Emerging Technologies,3.00,96600,W07:10PM - 09:40PM,01/13/14 - 04/28/14,"Carayannis, E",80,OPEN,ISTM
1382,DUQUES 255,Info Syst Devel/Applications,3.00,93978,T04:30PM - 07:00PM,01/13/14 - 04/28/14,"Duan, W",10,OPEN,ISTM
1383,FNGR 210,Relational Databases,3.00,93370,W07:10PM - 09:40PM,01/13/14 - 04/28/14,"Artz, J",10,OPEN,ISTM
1384,DUQUES 255,Telecomm/Enterprise Networks,3.00,93372,M04:30PM - 07:00PM,01/13/14 - 04/28/14,"Spina, M",10,WAITLIST,ISTM
1385,FNGR 210,Information Tech Proj Mgt,3.00,93976,T07:10PM - 09:40PM,01/13/14 - 04/28/14,"Carayannis, E",10,OPEN,ISTM
1386,DUQUES 351,Internet Computing,3.00,93977,R04:30PM - 07:00PM,01/13/14 - 04/28/14,"Lumley, R",10,WAITLIST,ISTM
1387,1957 E 212,Information Systems Security,3.00,93373,R07:10PM - 09:40PM,01/13/14 - 04/28/14,"Turner, E",10,OPEN,ISTM
1388,DUQUES 258,Info Resources Management,3.00,94037,W04:30PM - 07:00PM,01/13/14 - 04/28/14,"Money, W",10,OPEN,ISTM
1389,FNGR 210,Integrated Info Syst Capstone,3.00,93375,M07:10PM - 09:40PM,01/13/14 - 04/28/14,"Artz, J",10,OPEN,ISTM
1390,,Integrated Info Syst Capstone,3.00,94805,,01/13/14 - 04/28/14,,11,CANCELLED,ISTM
1391,DUQUES 351,Datawarehousing/OLAP,3.00,93975,T07:10PM - 09:40PM,01/13/14 - 04/28/14,"Bruni, M",10,WAITLIST,ISTM
1392,,Advanced Programming/Bus Appl,3.00,95865,,01/13/14 - 04/28/14,,10,CANCELLED,ISTM
1393,FNGR 620,IS/IT Strategy,3.00,93979,M07:10PM - 09:40PM,01/13/14 - 04/28/14,"Money, W",10,OPEN,ISTM
1394,,OSHA Standard Precautions,0.00,93235,,01/13/14 - 04/28/14,"Schroth, W",10,OPEN,IDIS
1395,ACAD 222,Studio I: Residential,3.00,93020,MW09:00AM - 12:00PM,01/13/14 - 04/28/14,"Evans, N",MV,OPEN,INTD
1396,ACAD 122,Studio 1,6.00,96879,MW01:00PM - 05:30PM,01/13/14 - 04/28/14,"Anderson, C",MV,CLOSED,INTD
1397,ACAD 222,Color Theory,3.00,96880,T09:00AM - 12:00PM,01/13/14 - 04/28/14,"Evans, N",M80,CLOSED,INTD
1398,ACAD 222,Color Theory,3.00,96987,T09:00AM - 12:00PM,01/13/14 - 04/28/14,"Evans, N",M80,OPEN,INTD
1399,ACAD 222,Engaging the Landscape,3.00,97279,R09:30AM - 12:00PM,01/13/14 - 04/28/14,"Filipescu, C",M80,OPEN,INTD
1400,ACAD 222,Engaging the Landscape,3.00,97280,R09:30AM - 12:00PM,01/13/14 - 04/28/14,"Filipescu, C",M80,OPEN,INTD
1401,ACAD 222,Furniture Design,3.00,97342,MW05:45PM - 08:45PM,01/13/14 - 04/28/14,"Jones, A",M81,OPEN,INTD
1402,ACAD 222,Furniture Design,3.00,97343,MW05:45PM - 08:45PM,01/13/14 - 04/28/14,"Jones, A",M81,OPEN,INTD
1403,ACAD 122,Design for Good,3.00,97996,R09:30AM - 12:30PM,01/13/14 - 04/28/14,"Jones, A",M82,OPEN,INTD
1404,ACAD 122,Design for Good,3.00,97997,R09:30AM - 12:30PM,01/13/14 - 04/28/14,"Jones, A",M82,OPEN,INTD
1405,,Individual Problems & Research,3.00,97219,,01/13/14 - 04/28/14,,MV,OPEN,INTD
1406,ACAD 225,Interior Materials,3.00,96984,R09:00AM - 12:00PM,01/13/14 - 04/28/14,"Evans, N",M80,CLOSED,INTD
1407,ACAD 225,Interior Materials,3.00,97218,R09:00AM - 12:00PM,01/13/14 - 04/28/14,"Evans, N",M80,CLOSED,INTD
1408,ACAD 225,Interior Materials,3.00,97218,R09:00AM - 12:00PM,01/13/14 - 04/28/14,"Evans, N",M80,CLOSED,INTD
1409,ACAD 225,Interior Materials,3.00,96984,R09:00AM - 12:00PM,01/13/14 - 04/28/14,"Evans, N",M80,CLOSED,INTD
1410,ACAD 122,Sketch. Arch & Int,3.00,96985,MW09:00AM - 12:00PM,01/13/14 - 04/28/14,"Abrams, M",MV,CLOSED,INTD
1411,ACAD 122,Studio III: Institutional,3.00,96986,TR01:00PM - 04:00PM,01/13/14 - 04/28/14,"Mooney, S",MV,OPEN,INTD
1412,ACAD 118,Computer-Aided Drafting,3.00,94929,MW01:00PM - 04:00PM,01/13/14 - 04/28/14,"Speck, E",M80,OPEN,INTD
1413,ACAD 118,Computer-Aided Drafting,3.00,96133,MW01:00PM - 04:00PM,01/13/14 - 04/28/14,"Speck, E",M80,OPEN,INTD
1414,ACAD 225,Methods&Materials-Bldg; Const.,3.00,93022,TR05:00PM - 08:00PM,01/13/14 - 04/28/14,"Shertzer, I",MV,OPEN,INTD
1415,ACAD 222,Internship,3.00,93023,W06:00PM - 09:00PM,01/13/14 - 04/28/14,"Herret, T",M80,CLOSED,INTD
1416,ACAD 222,Internship,3.00,93097,W06:00PM - 09:00PM,01/13/14 - 04/28/14,"Herret, T",M80,OPEN,INTD
1417,ACAD 222,Internship,3.00,93097,W06:00PM - 09:00PM,01/13/14 - 04/28/14,"Herret, T",M80,OPEN,INTD
1418,ACAD 222,Internship,3.00,93023,W06:00PM - 09:00PM,01/13/14 - 04/28/14,"Herret, T",M80,CLOSED,INTD
1419,ACAD 222,Graduate Studio I: Residential,3.00,93024,MW09:00AM - 12:00PM,01/13/14 - 04/28/14,"Evans, N",MV,OPEN,INTD
1420,ACAD 225,Grad Studio III: Institutional,3.00,93025,TR01:00PM - 04:00PM,01/13/14 - 04/28/14,"LeTourneur, M",MV,CLOSED,INTD
1421,ACAD 222,Grad Studio III: Institutional,3.00,97236,TR01:00PM - 04:00PM,01/13/14 - 04/28/14,"Bloom, D",MV1,OPEN,INTD
1422,ACAD 118,Computer-Aided Drafting,3.00,96133,MW01:00PM - 04:00PM,01/13/14 - 04/28/14,"Speck, E",M80,OPEN,INTD
1423,ACAD 118,Computer-Aided Drafting,3.00,94929,MW01:00PM - 04:00PM,01/13/14 - 04/28/14,"Speck, E",M80,OPEN,INTD
1424,ACAD 225,Adv. Drafting and Materials,3.00,93028,MW09:00AM - 12:00PM,01/13/14 - 04/28/14,"Speck, E",MV,OPEN,INTD
1425,1957 E 213,Intro-Intl Affrs:Wash Perspect,4.00,90855,MWF09:35AM - 10:25AM,01/13/14 - 04/28/14,"Sell, S",10,OPEN,IAFF
1426,1957 E 310,Discussion,0.00,91345,F08:00AM - 09:15AM,01/13/14 - 04/28/14,"Sell, S",30,OPEN,IAFF
1427,1957 E 309,Discussion,0.00,91346,F08:00AM - 09:15AM,01/13/14 - 04/28/14,"Sell, S",31,OPEN,IAFF
1428,1957 E 308,Discussion,0.00,91347,F08:00AM - 09:15AM,01/13/14 - 04/28/14,"Sell, S",32,OPEN,IAFF
1429,1957 E B16,Discussion,0.00,91603,F11:10AM - 12:25PM,01/13/14 - 04/28/14,"Sell, S",33,CLOSED,IAFF
1430,1776 G 107,Discussion,0.00,91604,F11:10AM - 12:25PM,01/13/14 - 04/28/14,"Sell, S",34,CLOSED,IAFF
1431,1776 G 102,Discussion,0.00,91909,F11:10AM - 12:25PM,01/13/14 - 04/28/14,"Sell, S",35,CLOSED,IAFF
1432,1957 E 314,Discussion,0.00,92056,F11:10AM - 12:25PM,01/13/14 - 04/28/14,"Sell, S",36,CLOSED,IAFF
1433,1957 E 310,Discussion,0.00,92057,F11:10AM - 12:25PM,01/13/14 - 04/28/14,"Sell, S",37,CLOSED,IAFF
1434,1957 E 309,Discussion,0.00,92585,F11:10AM - 12:25PM,01/13/14 - 04/28/14,"Sell, S",38,CLOSED,IAFF
1435,1957 E 313,Discussion,0.00,96003,F12:45PM - 02:00PM,01/13/14 - 04/28/14,"Sell, S",39,OPEN,IAFF
1436,1957 E 314,Discussion,0.00,96004,F12:45PM - 02:00PM,01/13/14 - 04/28/14,"Sell, S",40,OPEN,IAFF
1437,ACAD 329,Discussion,0.00,91366,F02:30PM - 03:45PM,01/13/14 - 04/28/14,"Sell, S",M30,OPEN,IAFF
1438,ACAD 302,Discussion,0.00,91635,F02:30PM - 03:45PM,01/13/14 - 04/28/14,"Sell, S",M31,OPEN,IAFF
1439,ACAD 301,Discussion,0.00,91636,F02:30PM - 03:45PM,01/13/14 - 04/28/14,"Sell, S",M32,OPEN,IAFF
1440,MARC 538,CareerDevelopInternSearch,1.00,94136,M02:20PM - 03:35PM,01/13/14 - 04/28/14,"Scammon, A",10,OPEN,IAFF
1441,FNGR 207,MiddleEast:AnIntlAffairsSurvey,3.00,94479,MW02:20PM - 03:35PM,01/13/14 - 04/28/14,"Lynch, M",11,OPEN,IAFF
1442,MON 113,IA Research Methods,3.00,97154,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Hiebert, H",12,OPEN,IAFF
1443,1957 E 213,GameTheory&StrategicThinking;,3.00,96169,W06:00PM - 07:15PM,01/13/14 - 04/28/14,"Basu, K; Foster, J",13,OPEN,IAFF
1444,1957 E 310,Discussion,0.00,96172,R12:45PM - 02:00PM,01/13/14 - 04/28/14,"Foster, J; Basu, K; Darst, R",30,CLOSED,IAFF
1445,1957 E 309,Discussion,0.00,96173,F12:45PM - 02:00PM,01/13/14 - 04/28/14,"Darst, R; Foster, J; Basu, K",31,OPEN,IAFF
1446,1957 E 313,Discussion,0.00,96174,F02:20PM - 03:35PM,01/13/14 - 04/28/14,"Foster, J; Darst, R; Basu, K",32,OPEN,IAFF
1447,1957 E 309,Discussion,0.00,96210,R12:45PM - 02:00PM,01/13/14 - 04/28/14,"Foster, J; Basu, K; Refayet, M",33,CLOSED,IAFF
1448,1957 E 308,Discussion,0.00,96211,F12:45PM - 02:00PM,01/13/14 - 04/28/14,"Foster, J; Refayet, M; Basu, K",34,OPEN,IAFF
1449,1957 E 310,Discussion,0.00,96212,F02:20PM - 03:35PM,01/13/14 - 04/28/14,"Foster, J; Refayet, M; Basu, K",35,OPEN,IAFF
1450,1957 E 308,Discussion,0.00,96225,F11:10AM - 12:25PM,01/13/14 - 04/28/14,"Basu, K; Foster, J; Dar, A",36,OPEN,IAFF
1451,1957 E 308,Discussion,0.00,96224,F09:35AM - 10:50AM,01/13/14 - 04/28/14,"Dar, A; Foster, J; Basu, K",37,OPEN,IAFF
1452,1957 E B17,Latin Amer:Problems & Promise,3.00,91908,TR02:20PM - 03:35PM,01/13/14 - 04/28/14,"Kaplan, S",10,CLOSED,IAFF
1453,1957 E B17,Africa: Problems and Prospects,3.00,91357,TR03:45PM - 05:00PM,01/13/14 - 04/28/14,"Shinn, D",10,CLOSED,IAFF
1454,1957 E B17,Europe:Intl&DomesticInteractns;,3.00,96498,WF02:20PM - 03:35PM,01/13/14 - 04/28/14,"Lagadec, E",10,OPEN,IAFF
1455,1957 E 308,Dissent: A Study in Memoirs,3.00,93321,R07:10PM - 09:40PM,01/13/14 - 04/28/14,"Clark, M",10,OPEN,IAFF
1456,1957 E 111,"Science, Technology, & Policy",3.00,93432,R07:10PM - 09:40PM,01/13/14 - 04/28/14,"Woytowicz, C",11,OPEN,IAFF
1457,ROME 202,Arab Politics,3.00,93322,M07:10PM - 09:40PM,01/13/14 - 04/28/14,"Kiamie, C",12,OPEN,IAFF
1458,1957 E 111,Turkey and Its Neighbors,3.00,93198,R05:10PM - 07:00PM,01/13/14 - 04/28/14,"Beyoghlow, K",13,CLOSED,IAFF
1459,DUQUES 250,"Nat'l Sec, Foreign & Intel Pol",3.00,93208,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Barton, D",14,CLOSED,IAFF
1460,GELM B04,'Rising' Africa and the World,3.00,95514,T07:10PM - 09:40PM,01/13/14 - 04/28/14,"Siko, J",15,CLOSED,IAFF
1461,1957 E 112,Space in International Affairs,3.00,94482,M07:10PM - 09:40PM,01/13/14 - 04/28/14,"Leshner, R",10,CLOSED,IAFF
1462,,Energy and the Environment,3.00,94480,,01/13/14 - 04/28/14,,11,CANCELLED,IAFF
1463,ROME 206,Globalization & Natl' Security,3.00,93624,M07:10PM - 09:40PM,01/13/14 - 04/28/14,"Realuyo, C",10,CLOSED,IAFF
1464,MON 115,Gender and Conflict,3.00,97186,M03:30PM - 06:00PM,01/13/14 - 04/28/14,"Swaine, A",11,OPEN,IAFF
1465,1957 E 605R,Theory of War,3.00,95783,W12:45PM - 03:15PM,01/13/14 - 04/28/14,"Biddle, S",80,OPEN,IAFF
1466,1957 E 605R,Theory of War,3.00,95781,W12:45PM - 03:15PM,01/13/14 - 04/28/14,"Biddle, S",80,OPEN,"PSC
"
1467,1957 E 111,Conflict & Conflict Resolution,3.00,93626,T12:45PM - 03:15PM,01/13/14 - 04/28/14,"Williams, P",10,CLOSED,IAFF
1468,DUQUES 152,Intro-International Business,3.00,90254,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Berry, H",10,WAITLIST,IBUS
1469,DUQUES 152,Intro-International Business,3.00,91278,MW02:20PM - 03:35PM,01/13/14 - 04/28/14,"Berry, H",11,WAITLIST,IBUS
1470,DUQUES 152,Intro-International Business,3.00,91486,MW03:45PM - 05:00PM,01/13/14 - 04/28/14,"Berry, H",12,WAITLIST,IBUS
1471,DUQUES 258,International Marketing Mgt,3.00,90255,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Helm, A",10,OPEN,IBUS
1472,DUQUES 152,International Marketing Mgt,3.00,92631,TR02:20PM - 03:35PM,01/13/14 - 04/28/14,"Helm, A",11,OPEN,IBUS
1473,DUQUES 258,International Business Finance,3.00,95328,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Park, Y",10,WAITLIST,IBUS
1474,1957 E 112,Intl Monetary/Financial Issues,3.00,94270,T03:30PM - 06:00PM,01/13/14 - 04/28/14,"Leipziger, D",10,OPEN,IBUS
1475,MPA 309,Managing-Multintnl Enterprise,3.00,94928,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Loewenthal, N",10,OPEN,IBUS
1476,DUQUES 258,Managing-Developing Countries,3.00,95330,TR09:35AM - 10:50AM,01/13/14 - 04/28/14,"Nduom, N",10,WAITLIST,IBUS
1477,DUQUES 255,"Oil:Industry, Economy,Society",3.00,95331,W03:30PM - 06:00PM,01/13/14 - 04/28/14,"Weiner, R",80,OPEN,IBUS
1478,DUQUES 255,"Oil:Industry, Economy, Society",3.00,96513,W03:30PM - 06:00PM,01/13/14 - 04/28/14,"Weiner, R",80,OPEN,IAFF
1479,,Individual Research,3.00,90256,,01/13/14 - 04/28/14,"Weiner, R",10,OPEN,IBUS
1480,DUQUES 254,"Oil:Industry,Economy,Society",3.00,94723,W07:10PM - 09:40PM,01/13/14 - 04/28/14,"Weiner, R",80,OPEN,IBUS
1481,DUQUES 254,"Oil:Industry,Economy,Society",3.00,95431,W07:10PM - 09:40PM,01/13/14 - 04/28/14,"Weiner, R",80,OPEN,IAFF
1482,DUQUES 152,International Business Finance,3.00,90257,M07:10PM - 09:40PM,01/13/14 - 04/28/14,"Park, Y",10,OPEN,IBUS
1483,DUQUES 254,Intl Fin. Reporting Standards,1.50,94570,R04:30PM - 07:00PM,01/13/14 - 03/08/14,"Linsley, C",80,OPEN,IBUS
1484,DUQUES 254,Intl Fin. Reporting Standards,1.50,94573,R04:30PM - 07:00PM,01/13/14 - 03/08/14,"Linsley, C",80,OPEN,ACCY
1485,DUQUES 151,Internationl Business Strategy,3.00,95671,W07:10PM - 09:40PM,01/13/14 - 04/28/14,"Rajam, C",10,OPEN,IBUS
1486,,Directed Reading and Research,3.00,90258,,01/13/14 - 04/28/14,"Weiner, R",10,OPEN,IBUS
1487,,Thesis Seminar,3.00,90259,,01/13/14 - 04/28/14,"Weiner, R",10,OPEN,IBUS
1488,,Thesis Research,3.00,90260,,01/13/14 - 04/28/14,"Weiner, R",10,OPEN,IBUS
1489,,Advanced Readings and Research,ARR,90261,,01/13/14 - 04/28/14,"Weiner, R",10,OPEN,IBUS
1490,,Dissertation Research,ARR,90262,,01/13/14 - 04/28/14,"Weiner, R",10,OPEN,IBUS
1491,2020 K 24AND2020 K 21,Basic Italian I,4.00,91774,MW11:10AM - 12:00PMANDTR11:10AM - 12:00PM,01/13/14 - 04/28/14,"Sebastiani Renggli, C",10,OPEN,ITAL
1492,2020 K 24AND2020 K 8,Basic Italian I,4.00,92840,MW12:45PM - 01:35PMANDTR12:45PM - 01:35PM,01/13/14 - 04/28/14,"Sebastiani Renggli, C",11,OPEN,ITAL
1493,2020 K 23AND2020 K 12,Basic Italian II,4.00,92936,MW12:45PM - 01:35PMANDTR12:45PM - 01:35PM,01/13/14 - 04/28/14,"Cassola Nehme, K",10,OPEN,ITAL
1494,2020 K 12AND2020 K 12,Basic Italian II,4.00,90266,MW11:10AM - 12:00PMANDTR11:10AM - 12:00PM,01/13/14 - 04/28/14,"Cassola Nehme, K",11,OPEN,ITAL
1495,2020 K 22,Basic Italian II,4.00,91073,MTWR02:20PM - 03:10PM,01/13/14 - 04/28/14,"Capano, F",12,OPEN,ITAL
1496,,Basic Italian II,4.00,92583,,01/13/14 - 04/28/14,,13,CANCELLED,ITAL
1497,2020 K 23,Basic Italian II,4.00,91536,MTWR03:55PM - 04:45PM,01/13/14 - 04/28/14,"Capano, F",14,OPEN,ITAL
1498,,Basic Italian II,4.00,91958,,01/13/14 - 04/28/14,,15,CANCELLED,ITAL
1499,,Intermediate Italian I,3.00,91950,,01/13/14 - 04/28/14,,10,CANCELLED,ITAL
1500,2020 K 12,Intermediate Italian I,3.00,97416,MWF12:45PM - 01:35PM,01/13/14 - 04/28/14,"Warfield, P",11,OPEN,ITAL
1501,2020 K 11,Intermediate Italian II,3.00,91664,MWF11:10AM - 12:00PM,01/13/14 - 04/28/14,"Warfield, P",10,OPEN,ITAL
1502,2020 K 11,Intermediate Italian II,3.00,90930,MWF12:45PM - 01:35PM,01/13/14 - 04/28/14,"Fici, N",11,OPEN,ITAL
1503,2020 K 8AND2020 K 13,"Language, Culture & Society I",3.00,92841,MF12:45PM - 01:35PMANDW12:45PM - 01:35PM,01/13/14 - 04/28/14,"Longoni, A",10,OPEN,ITAL
1504,2020 K 25,"Language, Culture & Society II",3.00,91074,MWF11:10AM - 12:00PM,01/13/14 - 04/28/14,"Longoni, A",10,OPEN,ITAL
1505,COR 111,History-Italian Lit:18-20th Ct,3.00,96554,M11:10AM - 01:40PM,01/13/14 - 04/28/14,"Westwater, L",10,OPEN,ITAL
1506,PHIL 511,TheItalian-AmericanExperience,3.00,97417,M03:40PM - 06:10PM,01/13/14 - 04/28/14,"Westwater, L",10,OPEN,ITAL
1507,PHIL 511,History of Italian Film,3.00,94382,T02:20PM - 04:40PM,01/13/14 - 04/28/14,"Shull, M",10,CLOSED,ITAL
1508,,Independent Study,1.00,91591,,01/13/14 - 04/28/14,"Westwater, L",10,CLOSED,ITAL
1509,2020 K 13,Beginning Japanese II,4.00,91125,TR09:35AM - 10:50AM,01/13/14 - 04/28/14,"Tsujioka, T",10,OPEN,JAPN
1510,PHIL 108,Drill,0.00,91127,MW08:00AM - 08:50AM,01/13/14 - 04/28/14,"Seya, R",30,OPEN,JAPN
1511,2020 K 12,Drill,0.00,91128,MW09:35AM - 10:25AM,01/13/14 - 04/28/14,"Seya, R",31,OPEN,JAPN
1512,2020 K 16,Drill,0.00,91129,MW12:45PM - 01:35PM,01/13/14 - 04/28/14,"Seya, R",32,OPEN,JAPN
1513,2020 K 21,Drill,0.00,91130,MW02:20PM - 03:10PM,01/13/14 - 04/28/14,"Seya, R",33,OPEN,JAPN
1514,2020 K 13,Beginning Japanese II,4.00,91126,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Tsujioka, T",11,OPEN,JAPN
1515,PHIL 108,Drill,0.00,91127,MW08:00AM - 08:50AM,01/13/14 - 04/28/14,"Seya, R",30,OPEN,JAPN
1516,2020 K 12,Drill,0.00,91128,MW09:35AM - 10:25AM,01/13/14 - 04/28/14,"Seya, R",31,OPEN,JAPN
1517,2020 K 16,Drill,0.00,91129,MW12:45PM - 01:35PM,01/13/14 - 04/28/14,"Seya, R",32,OPEN,JAPN
1518,2020 K 21,Drill,0.00,91130,MW02:20PM - 03:10PM,01/13/14 - 04/28/14,"Seya, R",33,OPEN,JAPN
1519,2020 K 22,Intermediate Japanese II,4.00,91131,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Sato, M",10,OPEN,JAPN
1520,2020 K 21,Drill,0.00,96749,TR09:35AM - 10:25AM,01/13/14 - 04/28/14,"Cavanaugh, W",30,OPEN,JAPN
1521,2020 K 12,Drill,0.00,91132,TR02:20PM - 03:10PM,01/13/14 - 04/28/14,"Cavanaugh, W",31,OPEN,JAPN
1522,2020 K 21,Drill,0.00,91133,TR03:55PM - 04:45PM,01/13/14 - 04/28/14,"Cavanaugh, W",32,OPEN,JAPN
1523,2020 K 22,Intermediate Japanese II,4.00,92938,MW03:45PM - 05:00PM,01/13/14 - 04/28/14,"Sato, M",11,OPEN,JAPN
1524,2020 K 21,Drill,0.00,96749,TR09:35AM - 10:25AM,01/13/14 - 04/28/14,"Cavanaugh, W",30,OPEN,JAPN
1525,2020 K 12,Drill,0.00,91132,TR02:20PM - 03:10PM,01/13/14 - 04/28/14,"Cavanaugh, W",31,OPEN,JAPN
1526,2020 K 21,Drill,0.00,91133,TR03:55PM - 04:45PM,01/13/14 - 04/28/14,"Cavanaugh, W",32,OPEN,JAPN
1527,2020 K 16,Intermediate Japanese IV,3.00,92140,MW02:20PM - 03:35PM,01/13/14 - 04/28/14,"Hanami, I",10,OPEN,JAPN
1528,2020 K 16,Intermediate Japanese IV,3.00,92731,MW04:45PM - 06:00PM,01/13/14 - 04/28/14,"Seya, R",11,OPEN,JAPN
1529,2020 K 7,Japanese Lit in Translation,3.00,90267,MW04:45PM - 06:00PM,01/13/14 - 04/28/14,"Yasuda, A",10,OPEN,JAPN
1530,,Tale of Genji: Love & Politics,3.00,97155,,01/13/14 - 04/28/14,,10,CANCELLED,JAPN
